#q1           q2            q3            q4            q5            q6            lamb1         lamb2         lamb3         lamb4         lamb5         lamb6         
-1.616501e-15 1.000000e+00 -9.523698e-15 2.854580e+00 -7.413279e-14 1.299654e+01 1.000000e-16 4.572426e-01 1.000000e-16 7.478644e-03 1.000000e-16 1.553503e-06 
-1.867157e-15 1.000000e+00 -1.264787e-14 3.028926e+00 -1.180492e-13 1.544212e+01 1.000000e-16 5.070176e-01 1.000000e-16 -1.162988e-03 1.000000e-16 5.960435e-07 
-1.784645e-15 1.000000e+00 -1.141952e-14 2.969031e+00 -9.881996e-14 1.454458e+01 1.000000e-16 4.919810e-01 1.000000e-16 1.349571e-03 1.000000e-16 1.185269e-07 
-1.844907e-15 1.000000e+00 -1.295381e-14 3.035432e+00 -1.206478e-13 1.554421e+01 1.000000e-16 5.085235e-01 1.000000e-16 -1.408595e-03 1.000000e-16 5.982290e-07 
-1.655658e-15 1.000000e+00 -1.027714e-14 2.916549e+00 -8.531768e-14 1.381069e+01 1.000000e-16 4.770685e-01 1.000000e-16 3.929396e-03 1.000000e-16 2.653103e-07 
-1.884633e-15 1.000000e+00 -1.345393e-14 3.053757e+00 -1.285223e-13 1.583786e+01 1.000000e-16 5.126134e-01 1.000000e-16 -2.066733e-03 1.000000e-16 1.943733e-07 
-1.613750e-15 1.000000e+00 -1.001843e-14 2.896140e+00 -8.079355e-14 1.353682e+01 1.000000e-16 4.707997e-01 1.000000e-16 5.039869e-03 1.000000e-16 1.972826e-07 
-1.691568e-15 1.000000e+00 -1.092593e-14 2.937769e+00 -9.018367e-14 1.410193e+01 1.000000e-16 4.833147e-01 1.000000e-16 2.835984e-03 1.000000e-16 5.290040e-07 
-1.544664e-15 1.000000e+00 -8.765127e-15 2.818438e+00 -6.822996e-14 1.254533e+01 1.000000e-16 4.444189e-01 1.000000e-16 9.856442e-03 1.000000e-16 5.729289e-07 
-1.393498e-15 1.000000e+00 -7.205134e-15 2.715296e+00 -5.214292e-14 1.133812e+01 1.000000e-16 4.025982e-01 1.000000e-16 1.791986e-02 1.000000e-16 2.538519e-06 
-1.883786e-15 1.000000e+00 -1.274204e-14 3.020543e+00 -1.152767e-13 1.531206e+01 1.000000e-16 5.050382e-01 1.000000e-16 -8.380208e-04 1.000000e-16 5.297813e-07 
-1.567882e-15 1.000000e+00 -9.690728e-15 2.863831e+00 -7.627841e-14 1.311504e+01 1.000000e-16 4.603343e-01 1.000000e-16 6.922081e-03 1.000000e-16 4.669416e-07 
-1.496388e-15 1.000000e+00 -8.485557e-15 2.795486e+00 -6.463007e-14 1.226653e+01 1.000000e-16 4.358330e-01 1.000000e-16 1.146800e-02 1.000000e-16 1.350973e-06 
-1.547985e-15 1.000000e+00 -9.529888e-15 2.862604e+00 -7.445557e-14 1.309934e+01 1.000000e-16 4.599181e-01 1.000000e-16 6.998649e-03 1.000000e-16 3.348349e-07 
-1.623688e-15 1.000000e+00 -1.023695e-14 2.900438e+00 -8.224070e-14 1.359390e+01 1.000000e-16 4.721522e-01 1.000000e-16 4.797227e-03 1.000000e-16 4.829813e-07 
-1.794005e-15 1.000000e+00 -1.228391e-14 3.007319e+00 -1.102955e-13 1.510994e+01 1.000000e-16 5.018376e-01 1.000000e-16 -3.093830e-04 1.000000e-16 5.123546e-07 
-1.724965e-15 1.000000e+00 -1.147420e-14 2.971197e+00 -9.897793e-14 1.457565e+01 1.000000e-16 4.925742e-01 1.000000e-16 1.246356e-03 1.000000e-16 4.443774e-07 
-1.695978e-15 1.000000e+00 -1.096417e-14 2.938590e+00 -9.081705e-14 1.411325e+01 1.000000e-16 4.835585e-01 1.000000e-16 2.792212e-03 1.000000e-16 7.358414e-07 
-1.524285e-15 1.000000e+00 -8.711262e-15 2.809749e+00 -6.663163e-14 1.243914e+01 1.000000e-16 4.412032e-01 1.000000e-16 1.045957e-02 1.000000e-16 5.169094e-07 
-1.761947e-15 1.000000e+00 -1.129465e-14 2.953779e+00 -9.476191e-14 1.432645e+01 1.000000e-16 4.878373e-01 1.000000e-16 2.054715e-03 1.000000e-16 5.661310e-07 
-1.604947e-15 1.000000e+00 -1.045569e-14 2.927561e+00 -8.748982e-14 1.396097e+01 1.000000e-16 4.803460e-01 1.000000e-16 3.353667e-03 1.000000e-16 4.264685e-07 
-1.649336e-15 1.000000e+00 -1.102265e-14 2.948797e+00 -9.292854e-14 1.425628e+01 1.000000e-16 4.864355e-01 1.000000e-16 2.298043e-03 1.000000e-16 2.717583e-07 
-1.490478e-15 1.000000e+00 -9.001912e-15 2.823575e+00 -6.895466e-14 1.260835e+01 1.000000e-16 4.463156e-01 1.000000e-16 9.497863e-03 1.000000e-16 1.284390e-06 
-1.743587e-15 1.000000e+00 -1.063295e-14 2.929610e+00 -8.826654e-14 1.398917e+01 1.000000e-16 4.809437e-01 1.000000e-16 3.249769e-03 1.000000e-16 3.625691e-07 
-1.732255e-15 1.000000e+00 -1.068402e-14 2.923652e+00 -8.723027e-14 1.390753e+01 1.000000e-16 4.791807e-01 1.000000e-16 3.559790e-03 1.000000e-16 9.780442e-08 
-1.065942e-15 1.000000e+00 -3.841159e-15 2.489421e+00 -2.194007e-14 9.042041e+00 1.000000e-16 2.773429e-01 1.000000e-16 4.454272e-02 1.000000e-16 3.265951e-05 
-1.719726e-15 1.000000e+00 -1.107505e-14 2.951042e+00 -9.380074e-14 1.428785e+01 1.000000e-16 4.870696e-01 1.000000e-16 2.187772e-03 1.000000e-16 4.185068e-07 
-2.484853e-15 1.000000e+00 -6.302505e-14 3.172581e+00 -4.753357e-12 2.193036e+01 1.000000e-16 5.270277e-01 1.000000e-16 -4.287429e-03 1.000000e-16 3.492949e-07 
-1.522224e-15 1.000000e+00 -9.284822e-15 2.841676e+00 -7.187597e-14 1.283387e+01 1.000000e-16 4.527351e-01 1.000000e-16 8.315118e-03 1.000000e-16 1.864941e-07 
-1.092127e-15 1.000000e+00 -4.526696e-15 2.534911e+00 -2.771635e-14 9.472368e+00 1.000000e-16 3.063742e-01 1.000000e-16 3.822407e-02 1.000000e-16 -5.751877e-06 
-1.861094e-15 1.000000e+00 -1.247181e-14 3.009132e+00 -1.112691e-13 1.513713e+01 1.000000e-16 5.023003e-01 1.000000e-16 -3.890545e-04 1.000000e-16 9.051916e-07 
-1.678373e-15 1.000000e+00 -1.062767e-14 2.928906e+00 -8.792486e-14 1.397960e+01 1.000000e-16 4.807279e-01 1.000000e-16 3.289240e-03 1.000000e-16 1.035705e-07 
-1.567475e-15 1.000000e+00 -9.699252e-15 2.871924e+00 -7.639006e-14 1.321925e+01 1.000000e-16 4.630341e-01 1.000000e-16 6.430356e-03 1.000000e-16 7.799090e-07 
-1.798037e-15 1.000000e+00 -1.159665e-14 2.976334e+00 -1.007871e-13 1.465033e+01 1.000000e-16 4.939262e-01 1.000000e-16 1.019164e-03 1.000000e-16 1.608524e-07 
-1.429000e-15 1.000000e+00 -7.493819e-15 2.732662e+00 -5.474755e-14 1.153374e+01 1.000000e-16 4.101920e-01 1.000000e-16 1.642799e-02 1.000000e-16 6.851971e-07 
-1.868633e-15 1.000000e+00 -1.270410e-14 3.030372e+00 -1.185466e-13 1.546505e+01 1.000000e-16 5.073372e-01 1.000000e-16 -1.212456e-03 1.000000e-16 2.414959e-07 
-1.509806e-15 1.000000e+00 -7.788956e-15 2.741895e+00 -5.613812e-14 1.163890e+01 1.000000e-16 4.141454e-01 1.000000e-16 1.565362e-02 1.000000e-16 3.833116e-07 
-4.549359e-15 1.000000e+00 -2.593923e-13 3.372507e+00 -2.380043e-11 4.193895e+01 1.000000e-16 5.293476e-01 1.000000e-16 -4.489236e-03 1.000000e-16 3.884499e-07 
-1.700254e-15 1.000000e+00 -1.111507e-14 2.958680e+00 -9.586338e-14 1.439608e+01 1.000000e-16 4.891857e-01 1.000000e-16 1.824189e-03 1.000000e-16 4.606196e-07 
-1.667128e-15 1.000000e+00 -1.064764e-14 2.923046e+00 -8.714832e-14 1.389918e+01 1.000000e-16 4.790071e-01 1.000000e-16 3.589160e-03 1.000000e-16 2.487869e-07 
-1.767728e-15 1.000000e+00 -1.186045e-14 2.995287e+00 -1.062688e-13 1.492941e+01 1.000000e-16 4.988233e-01 1.000000e-16 1.950906e-04 1.000000e-16 1.787690e-07 
-1.808376e-15 1.000000e+00 -1.179633e-14 2.979511e+00 -1.016976e-13 1.469662e+01 1.000000e-16 4.947634e-01 1.000000e-16 8.772628e-04 1.000000e-16 2.024742e-07 
-1.740177e-15 1.000000e+00 -1.155059e-14 2.980825e+00 -1.019627e-13 1.471570e+01 1.000000e-16 4.951158e-01 1.000000e-16 8.162786e-04 1.000000e-16 4.031141e-07 
-1.758240e-15 1.000000e+00 -1.113643e-14 2.954102e+00 -9.456756e-14 1.433107e+01 1.000000e-16 4.879223e-01 1.000000e-16 2.040915e-03 1.000000e-16 4.549191e-07 
-1.861424e-15 1.000000e+00 -1.274943e-14 3.027235e+00 -1.172428e-13 1.541534e+01 1.000000e-16 5.066442e-01 1.000000e-16 -1.105454e-03 1.000000e-16 1.053207e-06 
-1.632192e-15 1.000000e+00 -9.563650e-15 2.864127e+00 -7.579388e-14 1.311876e+01 1.000000e-16 4.604421e-01 1.000000e-16 6.900771e-03 1.000000e-16 7.246181e-07 
-1.662822e-15 1.000000e+00 -1.048162e-14 2.922355e+00 -8.654483e-14 1.388968e+01 1.000000e-16 4.788074e-01 1.000000e-16 3.623186e-03 1.000000e-16 3.864191e-07 
-1.479020e-15 1.000000e+00 -8.892194e-15 2.818361e+00 -6.797847e-14 1.254432e+01 1.000000e-16 4.443995e-01 1.000000e-16 9.858300e-03 1.000000e-16 8.511609e-07 
-1.863533e-15 1.000000e+00 -1.238047e-14 3.011713e+00 -1.122714e-13 1.517678e+01 1.000000e-16 5.029063e-01 1.000000e-16 -4.854464e-04 1.000000e-16 3.894465e-07 
-1.476774e-15 1.000000e+00 -8.858310e-15 2.817429e+00 -6.768976e-14 1.253279e+01 1.000000e-16 4.440684e-01 1.000000e-16 9.917924e-03 1.000000e-16 1.211031e-06 
-1.601727e-15 1.000000e+00 -1.050976e-14 2.921957e+00 -8.674180e-14 1.388424e+01 1.000000e-16 4.786893e-01 1.000000e-16 3.643839e-03 1.000000e-16 3.945571e-07 
-1.772926e-15 1.000000e+00 -1.133102e-14 2.963798e+00 -9.731639e-14 1.446935e+01 1.000000e-16 4.905699e-01 1.000000e-16 1.589817e-03 1.000000e-16 1.451717e-07 
-1.606295e-15 1.000000e+00 -9.880581e-15 2.888834e+00 -7.983732e-14 1.344002e+01 1.000000e-16 4.685111e-01 1.000000e-16 5.444848e-03 1.000000e-16 7.533187e-07 
-1.571096e-15 1.000000e+00 -9.157574e-15 2.832626e+00 -7.064813e-14 1.272074e+01 1.000000e-16 4.495395e-01 1.000000e-16 8.905293e-03 1.000000e-16 2.566964e-07 
-1.213630e-15 1.000000e+00 -4.998862e-15 2.568940e+00 -3.140870e-14 9.802696e+00 1.000000e-16 3.272540e-01 1.000000e-16 3.359798e-02 1.000000e-16 4.203673e-06 
-1.576030e-15 1.000000e+00 -9.611299e-15 2.873708e+00 -7.703649e-14 1.324255e+01 1.000000e-16 4.635993e-01 1.000000e-16 6.332305e-03 1.000000e-16 1.578893e-07 
-1.702931e-15 1.000000e+00 -1.090901e-14 2.943324e+00 -9.180216e-14 1.417957e+01 1.000000e-16 4.848855e-01 1.000000e-16 2.566636e-03 1.000000e-16 1.320649e-07 
-1.666960e-15 1.000000e+00 -1.001114e-14 2.889064e+00 -7.961655e-14 1.344316e+01 1.000000e-16 4.685723e-01 1.000000e-16 5.436180e-03 1.000000e-16 4.165469e-07 
-1.917660e-15 1.000000e+00 -1.395128e-14 3.071749e+00 -1.371601e-13 1.613266e+01 1.000000e-16 5.165445e-01 1.000000e-16 -2.706801e-03 1.000000e-16 1.750693e-06 
-1.634820e-15 1.000000e+00 -1.018204e-14 2.906886e+00 -8.292759e-14 1.368029e+01 1.000000e-16 4.741330e-01 1.000000e-16 4.447787e-03 1.000000e-16 2.101634e-07 
-1.558384e-15 1.000000e+00 -9.609138e-15 2.859640e+00 -7.523953e-14 1.306146e+01 1.000000e-16 4.589119e-01 1.000000e-16 7.183419e-03 1.000000e-16 1.051301e-07 
-1.590127e-15 1.000000e+00 -9.285646e-15 2.841921e+00 -7.213376e-14 1.283682e+01 1.000000e-16 4.528371e-01 1.000000e-16 8.293179e-03 1.000000e-16 6.705656e-07 
-1.607638e-15 1.000000e+00 -9.928417e-15 2.891613e+00 -8.009804e-14 1.347685e+01 1.000000e-16 4.693750e-01 1.000000e-16 5.293812e-03 1.000000e-16 2.406251e-07 
-1.649019e-15 1.000000e+00 -1.030820e-14 2.911548e+00 -8.422113e-14 1.374307e+01 1.000000e-16 4.755516e-01 1.000000e-16 4.197768e-03 1.000000e-16 1.074745e-07 
-1.782200e-15 1.000000e+00 -1.219016e-14 3.002962e+00 -1.086710e-13 1.504417e+01 1.000000e-16 5.007593e-01 1.000000e-16 -1.299939e-04 1.000000e-16 4.738803e-07 
-1.708022e-15 1.000000e+00 -1.105515e-14 2.945198e+00 -9.233445e-14 1.420556e+01 1.000000e-16 4.854369e-01 1.000000e-16 2.467680e-03 1.000000e-16 6.445820e-07 
-1.690999e-15 1.000000e+00 -1.075685e-14 2.936851e+00 -8.980127e-14 1.408925e+01 1.000000e-16 4.830459e-01 1.000000e-16 2.883536e-03 1.000000e-16 4.045913e-07 
-1.528895e-15 1.000000e+00 -9.355545e-15 2.843964e+00 -7.249691e-14 1.286245e+01 1.000000e-16 4.535572e-01 1.000000e-16 8.159259e-03 1.000000e-16 8.680026e-07 
-1.699354e-15 1.000000e+00 -1.021210e-14 2.906736e+00 -8.342778e-14 1.367826e+01 1.000000e-16 4.740870e-01 1.000000e-16 4.455880e-03 1.000000e-16 2.173032e-07 
-1.623717e-15 1.000000e+00 -9.948044e-15 2.900459e+00 -8.174043e-14 1.359428e+01 1.000000e-16 4.721492e-01 1.000000e-16 4.799543e-03 1.000000e-16 2.223721e-07 
-1.752075e-15 1.000000e+00 -1.167553e-14 2.985806e+00 -1.030682e-13 1.478899e+01 1.000000e-16 4.963982e-01 1.000000e-16 6.021946e-04 1.000000e-16 1.281769e-07 
-1.569166e-15 1.000000e+00 -9.223427e-15 2.832624e+00 -7.064471e-14 1.272062e+01 1.000000e-16 4.495504e-01 1.000000e-16 8.900935e-03 1.000000e-16 6.181681e-07 
-1.656369e-15 1.000000e+00 -1.054576e-14 2.917832e+00 -8.573718e-14 1.382820e+01 1.000000e-16 4.774460e-01 1.000000e-16 3.864383e-03 1.000000e-16 6.606036e-08 
-1.714924e-15 1.000000e+00 -1.119268e-14 2.949689e+00 -9.332695e-14 1.426881e+01 1.000000e-16 4.866876e-01 1.000000e-16 2.254189e-03 1.000000e-16 3.280007e-07 
-1.548388e-15 1.000000e+00 -8.927024e-15 2.828606e+00 -6.820411e-14 1.267068e+01 1.000000e-16 4.481178e-01 1.000000e-16 9.165619e-03 1.000000e-16 7.987085e-07 
-1.936966e-15 1.000000e+00 -1.358510e-14 3.063515e+00 -1.332390e-13 1.599763e+01 1.000000e-16 5.147252e-01 1.000000e-16 -2.405228e-03 1.000000e-16 2.442077e-07 
-1.817288e-15 1.000000e+00 -1.259749e-14 3.019629e+00 -1.147391e-13 1.529804e+01 1.000000e-16 5.048161e-01 1.000000e-16 -8.008176e-04 1.000000e-16 4.410595e-07 
-1.048603e-15 1.000000e+00 -3.387520e-15 2.441489e+00 -1.763803e-14 8.608548e+00 1.000000e-16 2.425920e-01 1.000000e-16 5.269053e-02 1.000000e-16 4.694638e-06 
-1.020529e-15 1.000000e+00 -2.717761e-15 2.331746e+00 -9.809093e-15 7.668860e+00 1.000000e-16 1.541373e-01 1.000000e-16 7.331124e-02 1.000000e-16 1.728321e-04 
-1.030401e-15 1.000000e+00 -2.946418e-15 2.389263e+00 -1.302457e-14 8.151736e+00 1.000000e-16 2.024099e-01 1.000000e-16 6.201037e-02 1.000000e-16 5.201077e-05 
-1.011621e-15 1.000000e+00 -2.451145e-15 2.261021e+00 -7.153469e-15 7.105358e+00 1.000000e-16 8.646580e-02 1.000000e-16 8.990075e-02 1.000000e-16 3.283567e-04 
-1.447553e-15 1.000000e+00 -7.279903e-15 2.712606e+00 -5.199544e-14 1.130839e+01 1.000000e-16 4.013396e-01 1.000000e-16 1.818189e-02 1.000000e-16 5.835352e-07 
-1.255133e-15 1.000000e+00 -5.703494e-15 2.620764e+00 -3.845345e-14 1.032507e+01 1.000000e-16 3.562600e-01 1.000000e-16 2.741796e-02 1.000000e-16 9.045306e-07 
-1.044623e-15 1.000000e+00 -2.398924e-15 2.081135e+00 -5.297020e-15 5.810893e+00 1.000000e-16 -1.420875e-01 1.000000e-16 1.530280e-01 1.000000e-16 2.950662e-04 
-1.071294e-15 1.000000e+00 -4.005437e-15 2.492720e+00 -2.259475e-14 9.073969e+00 1.000000e-16 2.790412e-01 1.000000e-16 4.430056e-02 1.000000e-16 3.711964e-06 
-1.074577e-15 1.000000e+00 -2.484440e-15 2.127068e+00 -5.632222e-15 6.126736e+00 1.000000e-16 -7.834078e-02 1.000000e-16 1.356319e-01 1.000000e-16 7.313720e-05 
-1.235471e-15 1.000000e+00 -5.181821e-15 2.580322e+00 -3.326608e-14 9.915701e+00 1.000000e-16 3.338104e-01 1.000000e-16 3.219862e-02 1.000000e-16 8.062544e-07 
-1.038180e-15 1.000000e+00 -3.746913e-15 2.472348e+00 -2.041344e-14 8.886415e+00 1.000000e-16 2.650469e-01 1.000000e-16 4.746968e-02 1.000000e-16 8.627011e-06 
-1.157310e-15 1.000000e+00 -4.558914e-15 2.537391e+00 -2.826531e-14 9.495698e+00 1.000000e-16 3.080903e-01 1.000000e-16 3.780293e-02 1.000000e-16 2.391425e-06 
-1.137265e-15 1.000000e+00 -4.882862e-15 2.557966e+00 -3.074506e-14 9.694288e+00 1.000000e-16 3.209480e-01 1.000000e-16 3.491512e-02 1.000000e-16 1.473799e-05 
-9.418943e-16 1.000000e+00 -2.257504e-15 2.241682e+00 -6.522218e-15 6.954719e+00 1.000000e-16 6.798800e-02 1.000000e-16 9.399368e-02 1.000000e-16 5.082502e-04 
-1.487214e-15 1.000000e+00 -8.396265e-15 2.790897e+00 -6.373238e-14 1.221096e+01 1.000000e-16 4.341525e-01 1.000000e-16 1.176886e-02 1.000000e-16 4.261378e-06 
-1.105926e-15 1.000000e+00 -4.622358e-15 2.547565e+00 -2.827010e-14 9.593843e+00 1.000000e-16 3.143941e-01 1.000000e-16 3.641100e-02 1.000000e-16 3.026954e-06 
-1.192200e-15 1.000000e+00 -4.832698e-15 2.558816e+00 -3.034258e-14 9.703450e+00 1.000000e-16 3.211868e-01 1.000000e-16 3.493068e-02 1.000000e-16 1.745872e-06 
-1.131979e-15 1.000000e+00 -4.712249e-15 2.558790e+00 -3.034249e-14 9.703157e+00 1.000000e-16 3.211835e-01 1.000000e-16 3.492832e-02 1.000000e-16 2.334835e-06 
-1.043101e-15 1.000000e+00 -3.149923e-15 2.398559e+00 -1.421664e-14 8.232509e+00 1.000000e-16 2.094028e-01 1.000000e-16 6.049735e-02 1.000000e-16 1.555924e-05 
-1.206240e-15 1.000000e+00 -4.823008e-15 2.565766e+00 -3.127369e-14 9.771498e+00 1.000000e-16 3.253623e-01 1.000000e-16 3.401309e-02 1.000000e-16 3.359615e-06 
-1.083328e-15 1.000000e+00 -4.103280e-15 2.496832e+00 -2.318642e-14 9.112020e+00 1.000000e-16 2.818689e-01 1.000000e-16 4.364708e-02 1.000000e-16 6.300782e-06 
-1.308058e-15 1.000000e+00 -5.769425e-15 2.612246e+00 -3.814275e-14 1.023762e+01 1.000000e-16 3.516928e-01 1.000000e-16 2.837612e-02 1.000000e-16 1.835827e-06 
-1.011811e-15 1.000000e+00 -2.243165e-15 2.106761e+00 -5.043512e-15 5.981519e+00 1.000000e-16 -1.002919e-01 1.000000e-16 1.396146e-01 1.000000e-16 6.699917e-04 
-1.013709e-15 1.000000e+00 -2.466774e-15 2.263015e+00 -7.069587e-15 7.123487e+00 1.000000e-16 8.634698e-02 1.000000e-16 9.061605e-02 1.000000e-16 1.648117e-04 
-1.036997e-15 1.000000e+00 -2.264134e-15 1.999423e+00 -5.296467e-15 5.278131e+00 1.000000e-16 -2.740089e-01 1.000000e-16 1.912583e-01 1.000000e-16 5.807919e-04 
-1.328266e-15 1.000000e+00 -6.797651e-15 2.684471e+00 -4.786268e-14 1.099352e+01 1.000000e-16 3.894922e-01 1.000000e-16 2.030064e-02 1.000000e-16 4.593075e-05 
-1.354925e-15 1.000000e+00 -6.515693e-15 2.667932e+00 -4.525279e-14 1.082038e+01 1.000000e-16 3.803895e-01 1.000000e-16 2.241009e-02 1.000000e-16 1.026164e-06 
-1.055959e-15 1.000000e+00 -2.705330e-15 2.310797e+00 -8.867535e-15 7.500910e+00 1.000000e-16 1.334741e-01 1.000000e-16 7.878817e-02 1.000000e-16 1.066094e-04 
-9.914953e-16 1.000000e+00 -3.391733e-15 2.442118e+00 -1.717604e-14 8.614106e+00 1.000000e-16 2.430787e-01 1.000000e-16 5.257203e-02 1.000000e-16 5.694874e-06 
-1.295574e-15 1.000000e+00 -6.018424e-15 2.644268e+00 -4.130052e-14 1.056946e+01 1.000000e-16 3.685351e-01 1.000000e-16 2.485634e-02 1.000000e-16 3.569716e-07 
-1.244583e-15 1.000000e+00 -5.737158e-15 2.610295e+00 -3.776172e-14 1.021767e+01 1.000000e-16 3.506364e-01 1.000000e-16 2.859838e-02 1.000000e-16 2.062601e-06 
-1.028310e-15 1.000000e+00 -3.676295e-15 2.466311e+00 -1.975262e-14 8.831328e+00 1.000000e-16 2.608383e-01 1.000000e-16 4.841891e-02 1.000000e-16 1.243685e-05 
-1.063342e-15 1.000000e+00 -3.945300e-15 2.490187e+00 -2.206375e-14 9.050638e+00 1.000000e-16 2.772671e-01 1.000000e-16 4.471675e-02 1.000000e-16 9.862007e-07 
-9.984525e-16 1.000000e+00 -2.589112e-15 2.308410e+00 -8.607066e-15 7.483963e+00 1.000000e-16 1.296568e-01 1.000000e-16 8.020738e-02 1.000000e-16 1.791888e-06 
-1.055599e-15 1.000000e+00 -2.949378e-15 2.363998e+00 -1.164058e-14 7.935286e+00 1.000000e-16 1.827932e-01 1.000000e-16 6.628006e-02 1.000000e-16 1.610918e-04 
-1.189006e-15 1.000000e+00 -5.158104e-15 2.587595e+00 -3.390727e-14 9.988316e+00 1.000000e-16 3.379722e-01 1.000000e-16 3.130410e-02 1.000000e-16 7.713209e-07 
-1.309057e-15 1.000000e+00 -6.124739e-15 2.645781e+00 -4.190323e-14 1.058514e+01 1.000000e-16 3.693628e-01 1.000000e-16 2.467192e-02 1.000000e-16 2.649895e-06 
-1.011760e-15 1.000000e+00 -3.220231e-15 2.418337e+00 -1.507356e-14 8.402231e+00 1.000000e-16 2.259829e-01 1.000000e-16 5.630758e-02 1.000000e-16 6.647870e-05 
-1.208400e-15 1.000000e+00 -5.443350e-15 2.600198e+00 -3.519409e-14 1.011513e+01 1.000000e-16 3.450676e-01 1.000000e-16 2.978411e-02 1.000000e-16 1.425178e-06 
-1.072108e-15 1.000000e+00 -2.764511e-15 2.334144e+00 -9.399008e-15 7.666105e+00 1.000000e-16 1.711947e-01 1.000000e-16 6.466951e-02 1.000000e-16 1.170060e-03 
-1.237412e-15 1.000000e+00 -5.072031e-15 2.577765e+00 -3.323591e-14 9.890173e+00 1.000000e-16 3.323649e-01 1.000000e-16 3.250258e-02 1.000000e-16 2.258997e-06 
-1.161839e-15 1.000000e+00 -4.605934e-15 2.540248e+00 -2.815576e-14 9.523131e+00 1.000000e-16 3.098858e-01 1.000000e-16 3.740217e-02 1.000000e-16 3.242062e-06 
-1.088468e-15 1.000000e+00 -4.137833e-15 2.501842e+00 -2.344900e-14 9.158938e+00 1.000000e-16 2.851411e-01 1.000000e-16 4.292985e-02 1.000000e-16 1.872422e-06 
-1.184444e-15 1.000000e+00 -4.768887e-15 2.554372e+00 -2.978352e-14 9.659972e+00 1.000000e-16 3.185414e-01 1.000000e-16 3.550087e-02 1.000000e-16 3.234694e-06 
-1.080735e-15 1.000000e+00 -2.375537e-15 2.211612e+00 -6.322228e-15 6.733007e+00 1.000000e-16 3.043540e-02 1.000000e-16 1.050873e-01 1.000000e-16 2.346723e-04 
-1.246101e-15 1.000000e+00 -5.257389e-15 2.582046e+00 -3.374175e-14 9.932655e+00 1.000000e-16 3.348673e-01 1.000000e-16 3.195513e-02 1.000000e-16 3.807811e-06 
-9.604373e-16 1.000000e+00 -2.116631e-15 2.027703e+00 -5.033725e-15 5.460811e+00 1.000000e-16 -2.294631e-01 1.000000e-16 1.795135e-01 1.000000e-16 8.929617e-05 
-1.017017e-15 1.000000e+00 -2.459933e-15 2.269940e+00 -7.149692e-15 7.163503e+00 1.000000e-16 1.045342e-01 1.000000e-16 8.253067e-02 1.000000e-16 9.672386e-04 
-1.246032e-15 1.000000e+00 -5.743916e-15 2.615023e+00 -3.805185e-14 1.026588e+01 1.000000e-16 3.532365e-01 1.000000e-16 2.804056e-02 1.000000e-16 3.574912e-06 
-1.400217e-15 1.000000e+00 -7.275791e-15 2.712610e+00 -5.258305e-14 1.130835e+01 1.000000e-16 4.013580e-01 1.000000e-16 1.817456e-02 1.000000e-16 1.210365e-06 
-1.181514e-15 1.000000e+00 -5.105454e-15 2.580936e+00 -3.349767e-14 9.921701e+00 1.000000e-16 3.341973e-01 1.000000e-16 3.210711e-02 1.000000e-16 2.348078e-06 
-1.142139e-15 1.000000e+00 -4.552886e-15 2.535121e+00 -2.696762e-14 9.473829e+00 1.000000e-16 3.066937e-01 1.000000e-16 3.810570e-02 1.000000e-16 3.560790e-06 
-1.006429e-15 1.000000e+00 -2.780431e-15 2.368681e+00 -1.192013e-14 7.978637e+00 1.000000e-16 1.844296e-01 1.000000e-16 6.656622e-02 1.000000e-16 9.279749e-06 
-1.214023e-15 1.000000e+00 -5.000431e-15 2.567924e+00 -3.153450e-14 9.785642e+00 1.000000e-16 3.288552e-01 1.000000e-16 3.270529e-02 1.000000e-16 1.081655e-04 
-1.387894e-15 1.000000e+00 -6.780303e-15 2.683804e+00 -4.760532e-14 1.099115e+01 1.000000e-16 3.881313e-01 1.000000e-16 2.081293e-02 1.000000e-16 4.640323e-06 
-1.055591e-15 1.000000e+00 -2.846184e-15 2.362334e+00 -1.150926e-14 7.925591e+00 1.000000e-16 1.788676e-01 1.000000e-16 6.795331e-02 1.000000e-16 3.177603e-06 
-1.046572e-15 1.000000e+00 -2.889039e-15 2.355771e+00 -1.116753e-14 7.867244e+00 1.000000e-16 1.753103e-01 1.000000e-16 6.820138e-02 1.000000e-16 1.421937e-04 
-1.218947e-15 1.000000e+00 -5.407699e-15 2.598513e+00 -3.612036e-14 1.009777e+01 1.000000e-16 3.442222e-01 1.000000e-16 2.994213e-02 1.000000e-16 5.537173e-06 
-9.698410e-16 1.000000e+00 -2.272761e-15 2.122228e+00 -4.790706e-15 6.093288e+00 1.000000e-16 -8.525277e-02 1.000000e-16 1.376630e-01 1.000000e-16 5.188440e-05 
-9.936625e-16 1.000000e+00 -2.246407e-15 2.160131e+00 -5.562914e-15 6.358132e+00 1.000000e-16 -3.242731e-02 1.000000e-16 1.221602e-01 1.000000e-16 2.444772e-04 
-1.254009e-15 1.000000e+00 -5.706944e-15 2.623796e+00 -3.847919e-14 1.035850e+01 1.000000e-16 3.573085e-01 1.000000e-16 2.733176e-02 1.000000e-16 -2.363181e-05 
-9.748813e-16 1.000000e+00 -2.845693e-15 2.389702e+00 -1.290564e-14 8.157016e+00 1.000000e-16 2.019433e-01 1.000000e-16 6.235572e-02 1.000000e-16 1.369476e-06 
